sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","api_index_et","api_index_lt","savedsearch_name","adhoc_search_level","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt","__mv_api_index_et","__mv_api_index_lt","__mv_savedsearch_name","__mv_adhoc_search_level"
"1751288522.278","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200  JSESSIONID=SD10SL2FF4ADFF53099
| sort -0 _time
| transaction JSESSIONID","BEER-PC01","1751288522.563167",0,"UI:Search",1,1751288522,1,32,completed,"0.325",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288524.279","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| sort -0 _time
| transaction JSESSIONID","BEER-PC01","1751288524.561729",0,"UI:Search",1,1751288525,1,32,completed,"0.34900000000000003",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288541.280","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| sort -0 _time
| transaction JSESSIONID mvlist=true","BEER-PC01","1751288541.172709",0,"UI:Search",1,1751288541,1,32,completed,"0.309",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288568.281","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| sort -0 _time
| transaction JSESSIONID mvlist=true endswith=success.do","BEER-PC01","1751288568.844353",0,"UI:Search",4,1751288569,4,32,completed,"0.421",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288588.282","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| transaction JSESSIONID mvlist=true endswith=success.do","BEER-PC01","1751288588.202969",0,"UI:Search",4,1751288588,4,32,completed,"0.319",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288698.283","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| sort -0 _time
| transaction JSESSIONID mvlist=true endswith=success","BEER-PC01","1751288698.146135",0,"UI:Search",4,1751288698,4,32,completed,"0.28400000000000003",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288704.284","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200 JSESSIONID=SD10SL2FF4ADFF53099
| sort 0 -_time
| transaction JSESSIONID mvlist=true endswith=success","BEER-PC01","1751288704.772043",0,"UI:Search",4,1751288705,4,32,completed,"0.28200000000000003",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288744.285","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId","BEER-PC01","1751288745.013304",0,"UI:Search",182,1751288745,182,10460,completed,"1.283",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288760.286","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2","BEER-PC01","1751288761.012830",0,"UI:Search",4308,1751288761,2088,10460,completed,"2.787",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288766.287","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId","BEER-PC01","1751288766.382375",0,"UI:Search",182,1751288766,182,10460,completed,"0.843",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288776.288","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort clientip","BEER-PC01","1751288776.516172",0,"UI:Search",182,1751288776,182,10460,completed,"0.927",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288785.289","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| sort 0 -_time
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort clientip","BEER-PC01","1751288785.641014",0,"UI:Search",182,1751288785,182,10460,completed,"0.976",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288801.290","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort clientip","BEER-PC01","1751288801.284158",0,"UI:Search",182,1751288801,182,10460,completed,"0.892",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"1751288930.291","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort clientip","BEER-PC01","1751288930.131629",0,"UI:Search",182,1751288930,182,10460,completed,"0.898",,,,,,,,verbose,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1751289018.296","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats range(_time) as timeDiff window=2 by nei
| stats avg(timeDiff) by nei
| sort nei","BEER-PC01","1751289018.899132",0,"UI:Dashboard:chicago_crimes",8332329,1751289020,78,8332329,completed,"198.983",,,,,"1833029933770.955","1833029933770.955",search5,"",,,,,,,,,,,,,,,,,,,,
"1751289179.301","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751289179.974393",0,"UI:Search",4157696,1751289180,0,4157696,failed,"72.285",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289261.302","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei","BEER-PC01","1751289261.466519",0,"UI:Search",6481519,1751289261,0,6481519,failed,"101.348",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289298.303","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time","BEER-PC01","1751289298.526985",0,"UI:Search",4157696,1751289298,0,4157696,failed,"85.173",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289318.304","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| sort 0 nei","BEER-PC01","1751289318.404110",0,"UI:Search",8332329,1751289318,69,8332329,completed,"79.194",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289527.306","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| stats count by nei
| sort 0 nei","BEER-PC01","1751289527.788827",0,"UI:Search",8332329,1751289528,78,8332329,completed,"63.169000000000004",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289637.307","| tstats values(_time) as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ID
| stats count by nei
| sort 0 nei","BEER-PC01","1751289637.290442",0,"UI:Search",0,1751289637,0,0,failed,"0.091",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289643.308","| tstats values(_time) as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ID","BEER-PC01","1751289643.406752",0,"UI:Search",0,1751289643,0,0,failed,"0.089",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289684.309","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time","BEER-PC01","1751289684.411651",0,"UI:Search",5331360,1751289684,0,5331360,failed,"93.837",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289726.310","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgDiff = duration/(eventcount-1)","BEER-PC01","1751289726.026926",0,"UI:Search",1926,1751289726,76,1926,completed,"1.077","1748638800.000000000","1748638800.000000000","1751289726.000000000","1751289726.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"1751289738.311","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgDiff = duration/(eventcount-1)
| sort 0 nei","BEER-PC01","1751289738.043168",0,"UI:Search",1926,1751289738,76,1926,completed,"0.898","1748638800.000000000","1748638800.000000000","1751289738.000000000","1751289738.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search6_1751289764.314","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgDiff = duration/(eventcount-1)
| sort 0 nei","BEER-PC01","1751289764.251792",0,"UI:Dashboard:chicago_crimes",8332329,1751289764,0,8332329,canceled,"64.944",,,,,"1833029933770.955","1833029933770.955",search6,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search6_1751289829.315","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgDiff = duration/(eventcount-1)
| sort 0 nei
| table avgDiff nei","BEER-PC01","1751289829.292071",0,"UI:Dashboard:chicago_crimes",4157696,1751289829,0,4157696,canceled,"25.996000000000002",,,,,"1833029933770.955","1833029933770.955",search6,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search6_1751289846.316","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgDiff = duration/(eventcount-1)
| sort 0 nei
| table nei avgDiff","BEER-PC01","1751289846.700750",0,"UI:Dashboard:chicago_crimes",8332329,1751289847,69,8332329,completed,"74.411",,,,,"1833029933770.955","1833029933770.955",search6,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search2_1751437578.480","| tstats count as countcrime where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", Block
| sort Block, -countcrime
| dedup Block
| rename ""Primary Type"" as crime","BEER-PC01","1751437578.336704",0,"UI:Dashboard:chicago_crimes",5331344,1751437579,0,5331344,canceled,"13.16",,,,,"1833029933770.955","1833029933770.955",search2,"",,,,,,,,,,,,,,,,,,,,
"rt_md_1751453041.506","| metadata type=sourcetypes | search totalCount > 0","BEER-PC01","1751453041.038392",1,"UI:Search",0,1751453041,0,0,failed,"68.19800000000001",,,,,,,,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search2_1751453057.507","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase uri_path=""/cart/success.do"" status=200 
| stats first(req_time) first(itemId) first(other) as price by clientip","BEER-PC01","1751453057.112838",0,"UI:Dashboard:tutorialdata",4308,1751453059,182,4308,completed,"3.144",,,,,"1833029933770.955","1833029933770.955",search2,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1751453057.521","search source=""tutorialdata.zip:*"" clientip=*","BEER-PC01","1751453057.830256",0,"UI:Dashboard:tutorialdata",0,1751453059,0,0,canceled,"0.588",,,,,"1833029933770.955","1833029933770.955",search1,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1751453057.522","search source=""tutorialdata.zip:*"" clientip=*","BEER-PC01","1751453057.982578",0,"UI:Dashboard:tutorialdata",79064,1751453060,40532,219728,completed,"7.353",,,,,"1833029933770.955","1833029933770.955",search1,"",,,,,,,,,,,,,,,,,,,,
"rt_md_1751453089.523","| metadata type=sourcetypes | search totalCount > 0","BEER-PC01","1751453089.474786",1,"UI:Search",0,1751453089,0,0,failed,"64.624",,,,,,,,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search6_1751453094.528","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| search 
    [search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
    | transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do""
    | eval catId=mvfilter(categoryId!=""NULL"")
    | top 1 catId
    | table catId
    | rename catId as categoryId]
| eval prodId=mvfilter(productId!=""NULL"")
| rename prodId as productId
| top 5 productId
| lookup prices.csv productId","BEER-PC01","1751453094.771129",0,"UI:Dashboard:tutorialdata_final",1338,1751453096,4,10460,completed,"3.839",,,,,"1833029933770.955","1833029933770.955",search6,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search15_1751453095.537","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie 
| stats dc(productId) as numProducts
| eval countUnpurchesed=numProducts-[search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
    | transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
    | eval prodId=mvfilter(productId!=""NULL"") 
    | stats dc(prodId) as numPurchesed
    |  return $numPurchesed] 
|  table countUnpurchesed","BEER-PC01","1751453095.362778",0,"UI:Dashboard:tutorialdata_final",79064,1751453097,1,79064,completed,"4.218",,,,,"1833029933770.955","1833029933770.955",search15,"",,,,,,,,,,,,,,,,,,,,
"1751453106.540","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId","BEER-PC01","1751453106.482297",0,"UI:Search",182,1751453107,182,10460,completed,"0.546",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751453116.541","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort 0 clientip","BEER-PC01","1751453116.348020",0,"UI:Search",182,1751453116,182,10460,completed,"0.677",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751453130.542","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| sort 0 -_time
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId
| sort 0 clientip","BEER-PC01","1751453130.714896",0,"UI:Search",182,1751453131,182,10460,completed,"0.92",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751453160.545","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| sort 0 -_time
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId","BEER-PC01","1751453160.541724",0,"UI:Search",182,1751453160,182,10460,completed,"0.706",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751453175.552","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| sort 0 - _time
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| dedup clientip
| eval successIndex=mvfind(file, ""success.do"")
| eval timePurchase=mvindex(req_time, successIndex)
| eval price=mvindex(other, successIndex)
| eval clientip=mvindex(clientip, successIndex)
| eval prodId = mvfilter(productId!=""NULL"")
| table clientip timePurchase price prodId","BEER-PC01","1751453175.396097",0,"UI:Search",182,1751453175,182,10460,completed,"0.777",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
